_type;_tags_width;_tags_surface;_tags_source:ref;_tags_source;_tags_sidewalk;_tags_ref;_tags_oneway;_tags_old_ref;_tags_official_name;_tags_name;_tags_maxspeed;_tags_lit;_tags_lanes;_tags_highway;_tags_chile:region;_tags_attribution;_tags_alt_name;_tags_access;_nodes;_id;_geometry_centroid_lon;_geometry_centroid_lat;_geometry;_bounds_minlon;_bounds_minlat;_bounds_maxlon;_bounds_maxlat
way;;paved;;;;;;;;19 de Junio;50;;2;residential;;;;;[1194178804, 7221822167, 1358086058, 1194179090, 1194179072, 1194179092];103416585;-73.21710960775523;-39.80363744824949;[{'lat': -39.8035756, 'lon': -73.2199524}, {'lat': -39.8036165, 'lon': -73.2184175}, {'lat': -39.8036131, 'lon': -73.2179039}, {'lat': -39.8036205, 'lon': -73.2174529}, {'lat': -39.8036425, 'lon': -73.2169269}, {'lat': -39.8036659, 'lon': -73.2162258}];-73.2199524;-39.8036659;-73.2162258;-39.8035756
way;;paved;;;;;;;;Pasaje Chaihuin;50;yes;2;residential;;;;;[1194179056, 1194179019];103416589;-73.21806735;-39.8077976;[{'lat': -39.807609, 'lon': -73.217884}, {'lat': -39.8079862, 'lon': -73.2182507}];-73.2182507;-39.8079862;-73.217884;-39.807609
way;;paved;;;;;;;;Marino de Lovera;50;yes;2;residential;;;;;[3440120143, 11877021270, 9338457667, 1194179351, 9337441321, 9337441320, 9337441322, 9337441319, 9337441318, 6103966712, 1194179335, 1755116215, 9337441317, 9337439116, 1194179334, 9337439115, 9337439114, 1194219258, 1194179311, 4331444558, 1194219133, 11877012358, 11877012359, 1194179316];103416592;-73.21874585311609;-39.81141558809211;[{'lat': -39.8099597, 'lon': -73.2179771}, {'lat': -39.8099851, 'lon': -73.2179405}, {'lat': -39.8100139, 'lon': -73.217899}, {'lat': -39.8104566, 'lon': -73.2172537}, {'lat': -39.8104799, 'lon': -73.217226}, {'lat': -39.8105079, 'lon': -73.2172071}, {'lat': -39.8105388, 'lon': -73.2171983}, {'lat': -39.8105663, 'lon': -73.2171993}, {'lat': -39.8105929, 'lon': -73.2172083}, {'lat': -39.8106173, 'lon': -73.217225}, {'lat': -39.8112747, 'lon': -73.2178087}, {'lat': -39.8120857, 'lon': -73.2185904}, {'lat': -39.8121445, 'lon': -73.2186558}, {'lat': -39.8121977, 'lon': -73.2187291}, {'lat': -39.8122445, 'lon': -73.2188093}, {'lat': -39.8122743, 'lon': -73.2188717}, {'lat': -39.8123003, 'lon': -73.2189369}, {'lat': -39.8123223, 'lon': -73.2190046}, {'lat': -39.8124618, 'lon': -73.2194433}, {'lat': -39.8125595, 'lon': -73.2198045}, {'lat': -39.8127093, 'lon': -73.2203585}, {'lat': -39.8128548, 'lon': -73.2207185}, {'lat': -39.8128776, 'lon': -73.2207749}, {'lat': -39.8129201, 'lon': -73.22088}];-73.22088;-39.8129201;-73.2171983;-39.8099597
way;;paved;;;;;;;;Trumao;50;;2;residential;;;;;[8689230262, 1194219167, 6103966704, 1194219418, 1194219077, 1194219283];103424309;-73.21755758006157;-39.81333717747825;[{'lat': -39.8131864, 'lon': -73.2171693}, {'lat': -39.8132166, 'lon': -73.2172381}, {'lat': -39.8132129, 'lon': -73.217316}, {'lat': -39.8132453, 'lon': -73.2173939}, {'lat': -39.8134804, 'lon': -73.2178909}, {'lat': -39.8135856, 'lon': -73.2181167}];-73.2181167;-39.8135856;-73.2171693;-39.8131864
way;;paved;;;;;;;;Bombero Enrique Córdova;50;yes;2;residential;;;;;[280637055, 9657529299, 7229495108, 7199551937, 1194219370, 1194219171, 1194219448, 1194219237, 1194219349, 1194219195, 9337401513, 9337401512, 10169127935, 9337401511, 9337401510, 1194219247, 9337401509, 9337401508, 9337401507, 9337401506, 1194219352];103424312;-73.22601694458982;-39.813859270787724;[{'lat': -39.8133388, 'lon': -73.2286919}, {'lat': -39.813414, 'lon': -73.2284974}, {'lat': -39.8136869, 'lon': -73.2277922}, {'lat': -39.8138181, 'lon': -73.2274556}, {'lat': -39.8138383, 'lon': -73.2273921}, {'lat': -39.8138579, 'lon': -73.227325}, {'lat': -39.8140152, 'lon': -73.2267487}, {'lat': -39.814107, 'lon': -73.2262259}, {'lat': -39.8141407, 'lon': -73.2260015}, {'lat': -39.814211, 'lon': -73.2251909}, {'lat': -39.8142199, 'lon': -73.2250323}, {'lat': -39.814226, 'lon': -73.2248754}, {'lat': -39.8142234, 'lon': -73.2247547}, {'lat': -39.814223, 'lon': -73.2247184}, {'lat': -39.8142111, 'lon': -73.2245621}, {'lat': -39.8141902, 'lon': -73.2244073}, {'lat': -39.8141606, 'lon': -73.2242555}, {'lat': -39.8141223, 'lon': -73.2241069}, {'lat': -39.8140758, 'lon': -73.2239625}, {'lat': -39.814021, 'lon': -73.223823}, {'lat': -39.8139502, 'lon': -73.2236744}];-73.2286919;-39.814226;-73.2236744;-39.8133388
way;;paved;;;;;;;;María Elena;50;yes;2;residential;;;;;[1194219257, 1194219235, 1194219348];103424314;-73.2229064;-39.8078674;[{'lat': -39.8076373, 'lon': -73.2233768}, {'lat': -39.8078522, 'lon': -73.2229464}, {'lat': -39.8081127, 'lon': -73.222396}];-73.2233768;-39.8081127;-73.222396;-39.8076373
way;;paved;;;;;;;;Bombero Reyes;50;yes;2;residential;;;;;[1194219407, 7201440682, 1194219195, 7201467788, 1194219221];103424316;-73.22517915967033;-39.81416306625084;[{'lat': -39.8148897, 'lon': -73.2252496}, {'lat': -39.8146879, 'lon': -73.2252279}, {'lat': -39.814211, 'lon': -73.2251909}, {'lat': -39.8141443, 'lon': -73.2251812}, {'lat': -39.8136491, 'lon': -73.2251238}];-73.2252496;-39.8148897;-73.2251238;-39.8136491
way;;paved;;;;;;;;Huellelhue;50;yes;2;residential;;;;;[1194219120, 1194219131, 4330371619, 1194219197, 1194219180];103424318;-73.22139769538298;-39.81402916273995;[{'lat': -39.8134877, 'lon': -73.2204235}, {'lat': -39.8132545, 'lon': -73.2199296}, {'lat': -39.8131389, 'lon': -73.2197671}, {'lat': -39.8129949, 'lon': -73.2194864}, {'lat': -39.8128993, 'lon': -73.2192791}];-73.2204235;-39.8134877;-73.2192791;-39.8128993
way;;paved;;;;;;;;Bombero Classing;50;yes;2;residential;;;;;[1194219122, 8639078807, 1358086043, 1194219328, 1194219279, 1194219159, 1194219155, 7644382446, 1194219305, 8633236205, 1194219433, 9338562551, 3440112090];103424319;-73.22056889305212;-39.814734466257946;[{'lat': -39.817878, 'lon': -73.218124}, {'lat': -39.8176968, 'lon': -73.2182643}, {'lat': -39.8168526, 'lon': -73.2189197}, {'lat': -39.8164509, 'lon': -73.219233}, {'lat': -39.8161224, 'lon': -73.2194916}, {'lat': -39.8160893, 'lon': -73.2195165}, {'lat': -39.8157625, 'lon': -73.2197687}, {'lat': -39.8157503, 'lon': -73.2197791}, {'lat': -39.8153635, 'lon': -73.2200488}, {'lat': -39.814907, 'lon': -73.2203948}, {'lat': -39.8134811, 'lon': -73.2215213}, {'lat': -39.8132757, 'lon': -73.2217306}, {'lat': -39.8132315, 'lon': -73.2217756}];-73.2217756;-39.817878;-73.218124;-39.8132315
way;;paved;;;;;;;;Pasaje B;50;yes;2;residential;;;;;[1194219114, 1194219479, 1194219437, 1194219073];103424322;-73.22336243151865;-39.8156895002936;[{'lat': -39.8158258, 'lon': -73.2239361}, {'lat': -39.8158505, 'lon': -73.223639}, {'lat': -39.8156766, 'lon': -73.2232007}, {'lat': -39.8153991, 'lon': -73.2225462}];-73.2239361;-39.8158505;-73.2225462;-39.8153991
way;;paved;;;;;;;;Bombero Ricardo Eckhardt Ochoa;50;yes;2;residential;;;;;[1194219289, 1194219202, 1194219488, 1194219145, 1194219353, 1194219204, 1194219432, 1194219163];103424323;-73.22148907209485;-39.81202534561312;[{'lat': -39.8107192, 'lon': -73.2227835}, {'lat': -39.8107808, 'lon': -73.2227225}, {'lat': -39.8110458, 'lon': -73.2224598}, {'lat': -39.8113155, 'lon': -73.2221926}, {'lat': -39.8115437, 'lon': -73.2219664}, {'lat': -39.8115962, 'lon': -73.2219144}, {'lat': -39.8118754, 'lon': -73.2216377}, {'lat': -39.8120957, 'lon': -73.2214194}];-73.2227835;-39.8120957;-73.2214194;-39.8107192
way;;paved;;;;;;;;La Unión;50;yes;2;residential;;;;;[3440120129, 11877012361, 11877012360, 1194179316, 1194219120, 1194219143];103424326;-73.22045096292365;-39.81345686211328;[{'lat': -39.8127138, 'lon': -73.2210438}, {'lat': -39.8127777, 'lon': -73.2209931}, {'lat': -39.8128127, 'lon': -73.2209653}, {'lat': -39.8129201, 'lon': -73.22088}, {'lat': -39.8134877, 'lon': -73.2204235}, {'lat': -39.8138753, 'lon': -73.2201195}];-73.2210438;-39.8138753;-73.2201195;-39.8127138
way;;paved;;;;;;;;Ricardo Rodas;50;yes;2;residential;;;;;[1194219075, 1194219224, 1194219073, 1194219071, 1194219291, 1194219259, 11877012352, 11877012353, 3440120138];103424327;-73.22225645400273;-39.81578412020713;[{'lat': -39.8161876, 'lon': -73.2219487}, {'lat': -39.8157932, 'lon': -73.2222403}, {'lat': -39.8153991, 'lon': -73.2225462}, {'lat': -39.8153067, 'lon': -73.222611}, {'lat': -39.8148231, 'lon': -73.2229402}, {'lat': -39.814598, 'lon': -73.2230885}, {'lat': -39.8144317, 'lon': -73.2232207}, {'lat': -39.814405, 'lon': -73.2232419}, {'lat': -39.8143452, 'lon': -73.2232895}];-73.2232895;-39.8161876;-73.2219487;-39.8143452
way;;paved;;;;;;;;Ollagüe;50;;2;residential;;;;;[1194219268, 1194219285, 1194219203];103424333;-73.22168833333333;-39.809159599999994;[{'lat': -39.8093274, 'lon': -73.2213283}, {'lat': -39.8091495, 'lon': -73.2217132}, {'lat': -39.8090019, 'lon': -73.2220235}];-73.2220235;-39.8093274;-73.2213283;-39.8090019
way;;paved;;;;;;;;Mejillones;50;yes;2;residential;;;;;[1194219485, 1194219300];103424338;-73.22371634999999;-39.8076968;[{'lat': -39.8075957, 'lon': -73.22393}, {'lat': -39.8077979, 'lon': -73.2235027}];-73.22393;-39.8077979;-73.2235027;-39.8075957
way;;paved;;;;;;;;Parinacota;50;yes;2;residential;;;;;[1194219405, 1194219203, 1194219472];103424340;-73.22191816666665;-39.8088779;[{'lat': -39.8091173, 'lon': -73.2221093}, {'lat': -39.8090019, 'lon': -73.2220235}, {'lat': -39.8085145, 'lon': -73.2216217}];-73.2221093;-39.8091173;-73.2216217;-39.8085145
way;;paved;;;;;;;;Gaspar Marín;50;yes;2;residential;;;;;[1194219291, 1194219132, 1194219140];103424343;-73.22354333333332;-39.8152727;[{'lat': -39.8148231, 'lon': -73.2229402}, {'lat': -39.8154194, 'lon': -73.223778}, {'lat': -39.8155756, 'lon': -73.2239118}];-73.2239118;-39.8155756;-73.2229402;-39.8148231
way;;paved;;;;;;;;Pasaje San Pablo;50;;2;residential;;;;;[1194219193, 8689461924, 1194219124, 1194219482, 1194219481];103424345;-73.2181974942876;-39.813734969906534;[{'lat': -39.81387, 'lon': -73.2184973}, {'lat': -39.8137869, 'lon': -73.2183039}, {'lat': -39.8137799, 'lon': -73.2182877}, {'lat': -39.8136687, 'lon': -73.2180499}, {'lat': -39.8135622, 'lon': -73.2178235}];-73.2184973;-39.81387;-73.2178235;-39.8135622
way;;paved;;;;;;;;Pasaje Rengo;50;;2;residential;;;;;[1194219462, 1194219204];103424346;-73.22226955;-39.811822649999996;[{'lat': -39.8120491, 'lon': -73.2226247}, {'lat': -39.8115962, 'lon': -73.2219144}];-73.2226247;-39.8120491;-73.2219144;-39.8115962
way;;paved;;;;;;;;Pasaje Crucero;50;;2;residential;;;;;[1194219404, 1194219364, 1194219201];103424350;-73.21846133333334;-39.8140735;[{'lat': -39.8139389, 'lon': -73.2181673}, {'lat': -39.814032, 'lon': -73.2183714}, {'lat': -39.8142496, 'lon': -73.2188453}];-73.2188453;-39.8142496;-73.2181673;-39.8139389
way;;paved;;;;;;;;Pasaje Docmac;50;;1;residential;;;;;[1194219237, 1194219278, 7199535561, 1194219128];103424351;-73.22661817826456;-39.814681310244524;[{'lat': -39.814107, 'lon': -73.2262259}, {'lat': -39.8146524, 'lon': -73.2265819}, {'lat': -39.8150873, 'lon': -73.2268997}, {'lat': -39.8151742, 'lon': -73.2269709}];-73.2269709;-39.8151742;-73.2262259;-39.814107
way;;paved;;;;;;;;Pasaje Siete;50;;2;residential;;;;;[1194219154, 1194219138, 1194219164, 1194219452, 1358086072];103424353;-73.21846661024331;-39.81620186087413;[{'lat': -39.8150475, 'lon': -73.2193848}, {'lat': -39.8154164, 'lon': -73.2190839}, {'lat': -39.8157662, 'lon': -73.2188133}, {'lat': -39.8161012, 'lon': -73.2185601}, {'lat': -39.8165199, 'lon': -73.2182031}];-73.2193848;-39.8165199;-73.2182031;-39.8150475
way;;paved;;;;;;;;Pasaje Arturo Prat;50;;2;residential;;;;;[1194219152, 1194219244, 1194219319, 1194219324];103424354;-73.22031546076055;-39.81625442886868;[{'lat': -39.8169835, 'lon': -73.2197947}, {'lat': -39.816455, 'lon': -73.220178}, {'lat': -39.8160918, 'lon': -73.2204413}, {'lat': -39.8156858, 'lon': -73.2207119}];-73.2207119;-39.8169835;-73.2197947;-39.8156858
way;;paved;;;;;;;;Pasaje Petorca;50;;2;residential;;;;;[1194219232, 1194219488];103424355;-73.22282195;-39.811284650000005;[{'lat': -39.8115235, 'lon': -73.2231841}, {'lat': -39.8110458, 'lon': -73.2224598}];-73.2231841;-39.8115235;-73.2224598;-39.8110458
way;;paved;;;;;;;;Pasaje Uno;50;;2;residential;;;;;[1194219158, 7199517330, 1194219125];103424356;-73.226389;-39.81524733333333;[{'lat': -39.8148635, 'lon': -73.2258533}, {'lat': -39.8154091, 'lon': -73.2266097}, {'lat': -39.8154694, 'lon': -73.226704}];-73.226704;-39.8154694;-73.2258533;-39.8148635
way;;paved;;;;;;;;Pasaje Zapallar;50;yes;2;residential;;;;;[1194219297, 7231069851, 1194219432];103424359;-73.2218911;-39.81203093333333;[{'lat': -39.8123059, 'lon': -73.222339}, {'lat': -39.8119115, 'lon': -73.2216966}, {'lat': -39.8118754, 'lon': -73.2216377}];-73.222339;-39.8123059;-73.2216377;-39.8118754
way;;paved;;;;;;;;Los Conales;50;;2;residential;;;;;[1194219287, 1194219261, 1194219286, 1194219294, 1194219400, 1194219153, 1194219154, 1194219305, 1194219324, 1358085882, 1194219075];103424361;-73.22020321163592;-39.81540178214148;[{'lat': -39.8137057, 'lon': -73.2166423}, {'lat': -39.8138387, 'lon': -73.2169187}, {'lat': -39.8140653, 'lon': -73.2174063}, {'lat': -39.8142893, 'lon': -73.2178807}, {'lat': -39.8146319, 'lon': -73.2185419}, {'lat': -39.8148604, 'lon': -73.2190157}, {'lat': -39.8150475, 'lon': -73.2193848}, {'lat': -39.8153635, 'lon': -73.2200488}, {'lat': -39.8156858, 'lon': -73.2207119}, {'lat': -39.8162353, 'lon': -73.2219132}, {'lat': -39.8161876, 'lon': -73.2219487}];-73.2219487;-39.8162353;-73.2166423;-39.8137057
way;;paved;;;;;;;;Isabel Rodas;50;yes;2;residential;;;;;[1194219401, 1194219486, 1194219300, 1194219257, 1194219477];103424362;-73.2234554871289;-39.80774260119562;[{'lat': -39.8082774, 'lon': -73.2238915}, {'lat': -39.8081153, 'lon': -73.2237615}, {'lat': -39.8077979, 'lon': -73.2235027}, {'lat': -39.8076373, 'lon': -73.2233768}, {'lat': -39.8073464, 'lon': -73.2231269}];-73.2238915;-39.8082774;-73.2231269;-39.8073464
way;;paved;;;;;;;;Pasaje Dos;50;;2;residential;;;;;[1194219319, 1194219155];103424364;-73.220105;-39.81592715;[{'lat': -39.8160918, 'lon': -73.2204413}, {'lat': -39.8157625, 'lon': -73.2197687}];-73.2204413;-39.8160918;-73.2197687;-39.8157625
way;;paved;;;;;;;;Pozo Almonte;50;yes;2;residential;;;;;[1194219454, 1194219474, 1194219142, 7232081135, 1194219235];103424365;-73.22320499508297;-39.8081720755901;[{'lat': -39.8084655, 'lon': -73.2234459}, {'lat': -39.8083551, 'lon': -73.2233514}, {'lat': -39.8080634, 'lon': -73.2231144}, {'lat': -39.8079508, 'lon': -73.2230235}, {'lat': -39.8078522, 'lon': -73.2229464}];-73.2234459;-39.8084655;-73.2229464;-39.8078522
way;;paved;;;;;;;;Iquique;50;yes;2;residential;;;;;[1194219362, 7232104990, 1194219477, 1194219292, 1194219447, 1194219178, 1194219354, 1194219256];103424366;-73.22175373877985;-39.80801797237696;[{'lat': -39.8071903, 'lon': -73.2234289}, {'lat': -39.8073291, 'lon': -73.2231604}, {'lat': -39.8073464, 'lon': -73.2231269}, {'lat': -39.8077908, 'lon': -73.2221574}, {'lat': -39.8079778, 'lon': -73.2217621}, {'lat': -39.8081779, 'lon': -73.2213504}, {'lat': -39.8083469, 'lon': -73.2210795}, {'lat': -39.8085703, 'lon': -73.2207194}];-73.2234289;-39.8085703;-73.2207194;-39.8071903
way;;paved;;;;;;;;Pasaje Pichirrupulli;50;;2;residential;;;;;[1194219294, 1194219404, 1194219124];103424367;-73.2181119;-39.8140027;[{'lat': -39.8142893, 'lon': -73.2178807}, {'lat': -39.8139389, 'lon': -73.2181673}, {'lat': -39.8137799, 'lon': -73.2182877}];-73.2182877;-39.8142893;-73.2178807;-39.8137799
way;;paved;;;;;;;;Pasaje 4;50;;2;residential;;;;;[1194219206, 7232081095, 1194219350, 6104325121, 6104325120, 1194219398, 1194219284];103424368;-73.22393210926225;-39.80903002555795;[{'lat': -39.8082267, 'lon': -73.2247972}, {'lat': -39.8085664, 'lon': -73.2243146}, {'lat': -39.8086114, 'lon': -73.2242551}, {'lat': -39.8091821, 'lon': -73.2233964}, {'lat': -39.8092267, 'lon': -73.2233541}, {'lat': -39.8092577, 'lon': -73.2233635}, {'lat': -39.8096184, 'lon': -73.2236739}];-73.2247972;-39.8096184;-73.2233541;-39.8082267
way;;paved;;;;;;;;Isabel Rodas;30;;2;residential;;;;;[1194219265, 1194219301, 6104325126, 1194219351, 12386395521, 1194219420, 12386395534, 1194219350];103424370;-73.22716045819654;-39.81049634910318;[{'lat': -39.8125562, 'lon': -73.2303635}, {'lat': -39.8118296, 'lon': -73.2292499}, {'lat': -39.8112202, 'lon': -73.2282792}, {'lat': -39.8102319, 'lon': -73.2267518}, {'lat': -39.8090054, 'lon': -73.2248729}, {'lat': -39.8089923, 'lon': -73.2248538}, {'lat': -39.808953, 'lon': -73.2247917}, {'lat': -39.8086114, 'lon': -73.2242551}];-73.2303635;-39.8125562;-73.2242551;-39.8086114
way;;paved;;;;;;;;Pasaje C;50;;2;residential;;;;;[1194219168, 1194219254, 1194219175, 1194219224];103424372;-73.2232273415038;-39.816129329728625;[{'lat': -39.8162954, 'lon': -73.2239746}, {'lat': -39.8163038, 'lon': -73.2235048}, {'lat': -39.8162101, 'lon': -73.223246}, {'lat': -39.8157932, 'lon': -73.2222403}];-73.2239746;-39.8163038;-73.2222403;-39.8157932
way;;paved;;;;;;;;Taltal;50;yes;2;residential;;;;;[1194219397, 1194219486];103424373;-73.22401239999999;-39.80799415;[{'lat': -39.807873, 'lon': -73.2242633}, {'lat': -39.8081153, 'lon': -73.2237615}];-73.2242633;-39.8081153;-73.2237615;-39.807873
way;;paved;;;;;;;;Chungará;50;yes;2;residential;;;;;[1194219142, 1194219303, 1194219367];103424374;-73.22262103333333;-39.80829756666666;[{'lat': -39.8080634, 'lon': -73.2231144}, {'lat': -39.8083266, 'lon': -73.2225603}, {'lat': -39.8085027, 'lon': -73.2221884}];-73.2231144;-39.8085027;-73.2221884;-39.8080634
way;;paved;;;;;;;;Putre;50;yes;2;residential;;;;;[1194219474, 1194219090];103424376;-73.2228882;-39.8085746;[{'lat': -39.8083551, 'lon': -73.2233514}, {'lat': -39.8087941, 'lon': -73.222425}];-73.2233514;-39.8087941;-73.222425;-39.8083551
way;;paved;;;;;;;;Antilhue;50;yes;2;residential;;;;;[4331512808, 6103966701, 1194219400, 1194219201, 1194219115, 4330371619];103424378;-73.21869263675457;-39.81439396124565;[{'lat': -39.8154021, 'lon': -73.2177879}, {'lat': -39.8147154, 'lon': -73.2184342}, {'lat': -39.8146319, 'lon': -73.2185419}, {'lat': -39.8142496, 'lon': -73.2188453}, {'lat': -39.8135681, 'lon': -73.2194048}, {'lat': -39.8131389, 'lon': -73.2197671}];-73.2197671;-39.8154021;-73.2177879;-39.8131389
way;;paved;;;;;;;;María Luz Chacón Barrios;50;;2;residential;;;;;[1194219164, 1194219159];103424380;-73.2191649;-39.81592775;[{'lat': -39.8157662, 'lon': -73.2188133}, {'lat': -39.8160893, 'lon': -73.2195165}];-73.2195165;-39.8160893;-73.2188133;-39.8157662
way;;paved;;;;;;;;Pasaje Dos;50;;2;residential;;;;;[1194219217, 7199517296, 7199517300, 1194219389];103424381;-73.22611018132018;-39.815652747402645;[{'lat': -39.8150948, 'lon': -73.225314}, {'lat': -39.8157559, 'lon': -73.2262574}, {'lat': -39.8157832, 'lon': -73.2262961}, {'lat': -39.8158326, 'lon': -73.2263669}];-73.2263669;-39.8158326;-73.225314;-39.8150948
way;;paved;;;;;;;;Egaña;50;;2;residential;;;;;[1194219450, 5108492567, 4331536157, 1194219109, 4331533448, 1194219470, 1194219075];103424382;-73.22322280678999;-39.81660975531432;[{'lat': -39.816753, 'lon': -73.2240185}, {'lat': -39.8168258, 'lon': -73.2239902}, {'lat': -39.8168594, 'lon': -73.2239278}, {'lat': -39.8168315, 'lon': -73.2235831}, {'lat': -39.816767, 'lon': -73.2233655}, {'lat': -39.8164731, 'lon': -73.2226407}, {'lat': -39.8161876, 'lon': -73.2219487}];-73.2240185;-39.8168594;-73.2219487;-39.8161876
way;;paved;;;;;;;;La Tirana;50;yes;2;residential;;;;;[1194219354, 1194219280, 1194219285];103424383;-73.22136853333333;-39.8087202;[{'lat': -39.8083469, 'lon': -73.2210795}, {'lat': -39.8086642, 'lon': -73.2213129}, {'lat': -39.8091495, 'lon': -73.2217132}];-73.2217132;-39.8091495;-73.2210795;-39.8083469
way;;paved;;;;;;;;Reumén;50;yes;2;residential;;;;;[1194219482, 1194219283, 1194219325, 1194219388, 6103966706];103424385;-73.21855854273178;-39.81300167033505;[{'lat': -39.8136687, 'lon': -73.2180499}, {'lat': -39.8135856, 'lon': -73.2181167}, {'lat': -39.813151, 'lon': -73.2184301}, {'lat': -39.8127284, 'lon': -73.2187615}, {'lat': -39.8125213, 'lon': -73.2189395}];-73.2189395;-39.8136687;-73.2180499;-39.8125213
way;;paved;;;;;;;;Rapaco;50;;2;residential;;;;;[1194219261, 1194219418];103424386;-73.2171563;-39.813542;[{'lat': -39.8138387, 'lon': -73.2169187}, {'lat': -39.8132453, 'lon': -73.2173939}];-73.2173939;-39.8138387;-73.2169187;-39.8132453
way;;paved;;;;;;;;Purén;50;yes;2;residential;;;;;[4331444557, 1194219430, 1194219197];103424387;-73.21961533333334;-39.81282963333334;[{'lat': -39.8126617, 'lon': -73.2197448}, {'lat': -39.8128323, 'lon': -73.2196148}, {'lat': -39.8129949, 'lon': -73.2194864}];-73.2197448;-39.8129949;-73.2194864;-39.8126617
way;;paved;;;;;;;;Tocopilla;50;yes;2;residential;;;;;[1840723078, 7232105001, 1194219292, 1194219348, 7232081141, 1194219303];103424388;-73.22186406582298;-39.807407805908554;[{'lat': -39.8070564, 'lon': -73.221592}, {'lat': -39.8073051, 'lon': -73.221791}, {'lat': -39.8077908, 'lon': -73.2221574}, {'lat': -39.8081127, 'lon': -73.222396}, {'lat': -39.8082154, 'lon': -73.2224699}, {'lat': -39.8083266, 'lon': -73.2225603}];-73.2225603;-39.8083266;-73.221592;-39.8070564
way;;paved;;;;;;;;Toconao;50;yes;2;residential;;;;;[1194219271, 1194219472, 1194219280];103424389;-73.22165616666666;-39.80849706666667;[{'lat': -39.8083125, 'lon': -73.2220339}, {'lat': -39.8085145, 'lon': -73.2216217}, {'lat': -39.8086642, 'lon': -73.2213129}];-73.2220339;-39.8086642;-73.2213129;-39.8083125
way;;paved;;;;;;;;Pasaje La Ligua;50;;2;residential;;;;;[1194219487, 5650690185, 7229527718, 1194219202];103424390;-73.22328591220486;-39.811150125982714;[{'lat': -39.8112644, 'lon': -73.2234622}, {'lat': -39.8111624, 'lon': -73.2233024}, {'lat': -39.8108216, 'lon': -73.2227862}, {'lat': -39.8107808, 'lon': -73.2227225}];-73.2234622;-39.8112644;-73.2227225;-39.8107808
